price,time
3625.1,2017-09-16 14:30:00
3659.7,2017-09-17 14:30:00
4067.2,2017-09-18 14:30:00
3970.6,2017-09-19 14:30:00
4022.2,2017-09-20 14:30:00
3860.0,2017-09-21 14:30:00
3608.4,2017-09-22 14:30:00
3758.9,2017-09-23 14:30:00
3703.0,2017-09-24 14:30:00
3874.6,2017-09-25 14:30:00
3953.8,2017-09-26 14:30:00
4092.9,2017-09-27 14:30:00
4130.8,2017-09-28 14:30:00
4207.7,2017-09-29 14:30:00
4319.9,2017-09-30 14:30:00
4290.0,2017-10-01 14:30:00
4444.1,2017-10-02 14:30:00
4258.8,2017-10-03 14:30:00
4206.2,2017-10-04 14:30:00
4302.8,2017-10-05 14:30:00
4385.6,2017-10-06 14:30:00
4365.9,2017-10-07 14:30:00
4544.3,2017-10-08 14:30:00
4648.9,2017-10-09 14:30:00
4828.0,2017-10-10 14:30:00
4785.0,2017-10-11 14:30:00
5221.7,2017-10-12 14:30:00
5774.7,2017-10-13 14:30:00
5694.0,2017-10-14 14:30:00
5513.5,2017-10-15 14:30:00
5718.0,2017-10-16 14:30:00
5594.3,2017-10-17 14:30:00
5164.7,2017-10-18 14:30:00
5726.6,2017-10-19 14:30:00
5790.0,2017-10-20 14:30:00
6176.0,2017-10-21 14:30:00
5911.0,2017-10-22 14:30:00
5739.3,2017-10-23 14:30:00
5634.1,2017-10-24 14:30:00
5521.4,2017-10-25 14:30:00
5919.7,2017-10-26 14:30:00
5736.0,2017-10-27 14:30:00
5704.5,2017-10-28 14:30:00
5790.5,2017-10-29 14:30:00
6100.1,2017-10-30 14:30:00
6345.0,2017-10-31 14:30:00
6527.9,2017-11-01 14:30:00
7097.0,2017-11-02 14:30:00
7259.8,2017-11-03 14:30:00
7333.2,2017-11-04 14:30:00
7552.0,2017-11-05 14:30:00
7276.9,2017-11-06 14:30:00
7064.0,2017-11-07 14:30:00
7481.1,2017-11-08 14:30:00
7168.7,2017-11-09 14:30:00
6794.0,2017-11-10 14:30:00
6391.9,2017-11-11 14:30:00
6110.1,2017-11-12 14:30:00
6387.9,2017-11-13 14:30:00
6447.1,2017-11-14 14:30:00
7146.2,2017-11-15 14:30:00
7424.7,2017-11-16 14:30:00
7843.9,2017-11-17 14:30:00
7700.0,2017-11-18 14:30:00
7774.1,2017-11-19 14:30:00
8235.6,2017-11-20 14:30:00
8247.8,2017-11-21 14:30:00
8171.0,2017-11-22 14:30:00
8184.0,2017-11-23 14:30:00
8154.7,2017-11-24 14:30:00
8607.1,2017-11-25 14:30:00
9024.5,2017-11-26 14:30:00
9574.5,2017-11-27 14:30:00
9847.0,2017-11-28 14:30:00
11144.0,2017-11-29 14:30:00
9146.6,2017-11-30 14:30:00
10638.0,2017-12-01 14:30:00
10763.0,2017-12-02 14:30:00
11603.0,2017-12-03 14:30:00
11310.0,2017-12-04 14:30:00
11847.0,2017-12-05 14:30:00
12707.0,2017-12-06 14:30:00
14971.0,2017-12-07 14:30:00
15230.0,2017-12-08 14:30:00
14782.0,2017-12-09 14:30:00
15280.0,2017-12-10 14:30:00
16190.0,2017-12-11 14:30:00
16990.0,2017-12-12 14:30:00
17079.0,2017-12-13 14:30:00
16271.0,2017-12-14 14:30:00
17733.0,2017-12-15 14:30:00
18441.0,2017-12-16 14:30:00
19520.0,2017-12-17 14:30:00
18191.0,2017-12-18 14:30:00
17659.0,2017-12-19 14:30:00
17144.0,2017-12-20 14:30:00
16250.0,2017-12-21 14:30:00
11629.0,2017-12-22 14:30:00
14800.0,2017-12-23 14:30:00
12778.0,2017-12-24 14:30:00
13446.0,2017-12-25 14:30:00
15400.0,2017-12-26 14:30:00
15655.0,2017-12-27 14:30:00
14006.0,2017-12-28 14:30:00
14380.0,2017-12-29 14:30:00
12092.0,2017-12-30 14:30:00
13253.0,2017-12-31 14:30:00
12900.0,2018-01-01 14:30:00
13858.0,2018-01-02 14:30:00
15006.0,2018-01-03 14:30:00
14502.0,2018-01-04 14:30:00
16103.0,2018-01-05 14:30:00
16447.0,2018-01-06 14:30:00
16550.0,2018-01-07 14:30:00
14822.0,2018-01-08 14:30:00
14316.57241958,2018-01-09 14:30:00
13771.0,2018-01-10 14:30:00
13600.0,2018-01-11 14:30:00
13812.0,2018-01-12 14:30:00
14344.0,2018-01-13 14:30:00
13379.0,2018-01-14 14:30:00
14259.0,2018-01-15 14:30:00
11688.0,2018-01-16 14:30:00
9600.0,2018-01-17 14:30:00
11617.03832287,2018-01-18 14:30:00
11570.0,2018-01-19 14:30:00
12595.0,2018-01-20 14:30:00
11815.0,2018-01-21 14:30:00
10799.0,2018-01-22 14:30:00
10296.0,2018-01-23 14:30:00
11460.0,2018-01-24 14:30:00
11246.0,2018-01-25 14:30:00
10665.0,2018-01-26 14:30:00
11017.0,2018-01-27 14:30:00
11801.0,2018-01-28 14:30:00
11393.0,2018-01-29 14:30:00
10533.0,2018-01-30 14:30:00
10079.0,2018-01-31 14:30:00
9426.1,2018-02-01 14:30:00
8749.0,2018-02-02 14:30:00
9334.1,2018-02-03 14:30:00
8784.0,2018-02-04 14:30:00
7385.8,2018-02-05 14:30:00
6960.5,2018-02-06 14:30:00
8141.7,2018-02-07 14:30:00
8375.0,2018-02-08 14:30:00
8379.8,2018-02-09 14:30:00
8670.8,2018-02-10 14:30:00
8313.1,2018-02-11 14:30:00
8563.8,2018-02-12 14:30:00
8629.9,2018-02-13 14:30:00
9184.40511419,2018-02-14 14:30:00
9789.7,2018-02-15 14:30:00
9952.1,2018-02-16 14:30:00
10570.0,2018-02-17 14:30:00
10645.0,2018-02-18 14:30:00
10950.0,2018-02-19 14:30:00
11510.0,2018-02-20 14:30:00
10591.0,2018-02-21 14:30:00
9944.0,2018-02-22 14:30:00
10381.0,2018-02-23 14:30:00
9760.0,2018-02-24 14:30:00
9490.4,2018-02-25 14:30:00
10207.02225397,2018-02-26 14:30:00
10706.0,2018-02-27 14:30:00
10510.0,2018-02-28 14:30:00
10752.0,2018-03-01 14:30:00
10791.0,2018-03-02 14:30:00
11445.0,2018-03-03 14:30:00
11156.0,2018-03-04 14:30:00
11488.0,2018-03-05 14:30:00
10908.0,2018-03-06 14:30:00
10618.0,2018-03-07 14:30:00
9800.0,2018-03-08 14:30:00
9119.3,2018-03-09 14:30:00
9467.8,2018-03-10 14:30:00
9249.2,2018-03-11 14:30:00
9425.1,2018-03-12 14:30:00
9060.8,2018-03-13 14:30:00
8752.0,2018-03-14 14:30:00
8324.3,2018-03-15 14:30:00
8501.4,2018-03-16 14:30:00
8027.0,2018-03-17 14:30:00
7381.0,2018-03-18 14:30:00
8605.0,2018-03-19 14:30:00
8480.03379586,2018-03-20 14:30:00
9051.9,2018-03-21 14:30:00
8598.8,2018-03-22 14:30:00
8435.5,2018-03-23 14:30:00
8875.7,2018-03-24 14:30:00
8564.8,2018-03-25 14:30:00
8060.1,2018-03-26 14:30:00
8054.1,2018-03-27 14:30:00
7907.0,2018-03-28 14:30:00
7371.4244883,2018-03-29 14:30:00
6874.7,2018-03-30 14:30:00
7014.0,2018-03-31 14:30:00
6478.0,2018-04-01 14:30:00
6912.7,2018-04-02 14:30:00
7317.3,2018-04-03 14:30:00
6880.0,2018-04-04 14:30:00
6845.4,2018-04-05 14:30:00
6619.4,2018-04-06 14:30:00
6876.77952245,2018-04-07 14:30:00
7057.9,2018-04-08 14:30:00
6707.5,2018-04-09 14:30:00
6742.1,2018-04-10 14:30:00
6947.8,2018-04-11 14:30:00
7684.4,2018-04-12 14:30:00
8045.7,2018-04-13 14:30:00
7948.2,2018-04-14 14:30:00
8336.2,2018-04-15 14:30:00
7952.3,2018-04-16 14:30:00
8101.9,2018-04-17 14:30:00
8098.0,2018-04-18 14:30:00
8229.9,2018-04-19 14:30:00
8496.0,2018-04-20 14:30:00
8757.5,2018-04-21 14:30:00
8945.4,2018-04-22 14:30:00
8898.0,2018-04-23 14:30:00
9274.8,2018-04-24 14:30:00
8876.3,2018-04-25 14:30:00
8740.6,2018-04-26 14:30:00
9253.6,2018-04-27 14:30:00
9400.0,2018-04-28 14:30:00
9323.9,2018-04-29 14:30:00
9276.1,2018-04-30 14:30:00
8903.8,2018-05-01 14:30:00
9113.6,2018-05-02 14:30:00
9436.0,2018-05-03 14:30:00
9656.5,2018-05-04 14:30:00
9936.8,2018-05-05 14:30:00
9594.6,2018-05-06 14:30:00
9283.2,2018-05-07 14:30:00
9168.6,2018-05-08 14:30:00
9282.5,2018-05-09 14:30:00
9352.2,2018-05-10 14:30:00
8599.9,2018-05-11 14:30:00
8506.1,2018-05-12 14:30:00
8602.7,2018-05-13 14:30:00
8693.6,2018-05-14 14:30:00
8704.5,2018-05-15 14:30:00
8188.98828154,2018-05-16 14:30:00
8311.4,2018-05-17 14:30:00
8075.9,2018-05-18 14:30:00
8320.4,2018-05-19 14:30:00
8338.9,2018-05-20 14:30:00
8411.9,2018-05-21 14:30:00
8231.7952946,2018-05-22 14:30:00
7858.4,2018-05-23 14:30:00
7493.5,2018-05-24 14:30:00
7488.8,2018-05-25 14:30:00
7540.3,2018-05-26 14:30:00
7303.2,2018-05-27 14:30:00
7266.5,2018-05-28 14:30:00
7409.5,2018-05-29 14:30:00
7503.2,2018-05-30 14:30:00
7546.0,2018-05-31 14:30:00
7413.9,2018-06-01 14:30:00
7640.0,2018-06-02 14:30:00
7698.28418906,2018-06-03 14:30:00
7484.6,2018-06-04 14:30:00
7419.2,2018-06-05 14:30:00
7636.0,2018-06-06 14:30:00
7680.571968800001,2018-06-07 14:30:00
7581.5,2018-06-08 14:30:00
7604.6,2018-06-09 14:30:00
7255.0,2018-06-10 14:30:00
6700.7,2018-06-11 14:30:00
6752.1,2018-06-12 14:30:00
6407.0,2018-06-13 14:30:00
6390.3,2018-06-14 14:30:00
6515.7,2018-06-15 14:30:00
6396.4,2018-06-16 14:30:00
6482.1,2018-06-17 14:30:00
6429.9,2018-06-18 14:30:00
6744.8,2018-06-19 14:30:00
6754.8,2018-06-20 14:30:00
6703.5,2018-06-21 14:30:00
6175.2,2018-06-22 14:30:00
6115.3,2018-06-23 14:30:00
5902.1,2018-06-24 14:30:00
6290.0,2018-06-25 14:30:00
6161.6,2018-06-26 14:30:00
6073.0,2018-06-27 14:30:00
6122.1,2018-06-28 14:30:00
5882.16796045,2018-06-29 14:30:00
6377.3,2018-06-30 14:30:00
6341.1,2018-07-01 14:30:00
6603.5,2018-07-02 14:30:00
6568.5,2018-07-03 14:30:00
6701.0,2018-07-04 14:30:00
6595.3,2018-07-05 14:30:00
6558.4,2018-07-06 14:30:00
6570.1,2018-07-07 14:30:00
6732.40228522,2018-07-08 14:30:00
6728.2,2018-07-09 14:30:00
6363.2,2018-07-10 14:30:00
6361.9,2018-07-11 14:30:00
6180.5,2018-07-12 14:30:00
6255.20954159,2018-07-13 14:30:00
6246.7,2018-07-14 14:30:00
6343.9,2018-07-15 14:30:00
6619.8,2018-07-16 14:30:00
6727.5,2018-07-17 14:30:00
7462.3,2018-07-18 14:30:00
7450.1,2018-07-19 14:30:00
7486.6,2018-07-20 14:30:00
7354.8,2018-07-21 14:30:00
7478.2,2018-07-22 14:30:00
7706.6,2018-07-23 14:30:00
8174.8,2018-07-24 14:30:00
8200.3,2018-07-25 14:30:00
8197.0,2018-07-26 14:30:00
7878.1,2018-07-27 14:30:00
8135.1,2018-07-28 14:30:00
8232.0,2018-07-29 14:30:00
8132.2,2018-07-30 14:30:00
7738.0,2018-07-31 14:30:00
7599.5,2018-08-01 14:30:00
7536.8,2018-08-02 14:30:00
7478.6,2018-08-03 14:30:00
7077.1,2018-08-04 14:30:00
6916.4,2018-08-05 14:30:00
6940.9,2018-08-06 14:30:00
7070.1,2018-08-07 14:30:00
6468.3,2018-08-08 14:30:00
6467.90504667,2018-08-09 14:30:00
6442.9,2018-08-10 14:30:00
6125.1,2018-08-11 14:30:00
6319.8,2018-08-12 14:30:00
6385.9,2018-08-13 14:30:00
6072.6,2018-08-14 14:30:00
6375.6,2018-08-15 14:30:00
6343.6,2018-08-16 14:30:00
6440.8520166,2018-08-17 14:30:00
6370.08973192,2018-08-18 14:30:00
6435.0,2018-08-19 14:30:00
6440.6844308,2018-08-20 14:30:00
6402.44429802,2018-08-21 14:30:00
6649.904684300002,2018-08-22 14:30:00
6459.4,2018-08-23 14:30:00
6540.18431537,2018-08-24 14:30:00
6694.3,2018-08-25 14:30:00
6715.9,2018-08-26 14:30:00
6729.9,2018-08-27 14:30:00
7052.4,2018-08-28 14:30:00
7097.8,2018-08-29 14:30:00
6879.5,2018-08-30 14:30:00
6933.1,2018-08-31 14:30:00
7049.9,2018-09-01 14:30:00
7228.9,2018-09-02 14:30:00
7275.09173037,2018-09-03 14:30:00
7390.1,2018-09-04 14:30:00
7033.7,2018-09-05 14:30:00
